condition,run,seed,mean_beta,popularity_strength,exploration,mu_content,mu_social,mean_epsilon,mean_susceptibility,homophily_strength,rewiring_fraction,rewire_interval,consolidation_strength,dynamic_stubbornness,initial_variance,final_variance,variance_change,initial_pairwise_distance,final_pairwise_distance,pairwise_distance_change,final_extremity,polarization_score,ever_flip_fraction,persistent_flip_fraction,mean_crossings,maximum_crossings,mean_edge_distance,same_side_edge_fraction,final_clustering,mean_beta_level,popularity_strength_level,exploration_level,mu_content_level,mu_social_level,mean_epsilon_level,mean_susceptibility_level,homophily_strength_level,rewiring_fraction_level,rewire_interval_level,consolidation_strength_level
search_024,3,16875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.4875175967086572,0.10006680986452915,0.6933205503850062,0.7206199318116167,0.02729938142661048,0.6973329578413854,0.502512028529652,0.01,0.01,0.01,1,0.2967672007209676,0.8033333333333333,0.20271428571428557,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,4,17875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.43979039691602045,0.05233961007189242,0.6933205503850062,0.6955850813843638,0.002264530999357639,0.6587821333470465,0.45823902383877013,0.03,0.02,0.04,2,0.27508603302496265,0.8166666666666667,0.18489682539682534,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,5,18875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.4825561518123672,0.09510536496823918,0.6933205503850062,0.7168724507330472,0.023551900348041,0.693742517825541,0.4973248989313102,0.0,0.0,0.0,0,0.2912733217035753,0.8066666666666666,0.18968831168831166,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,6,19875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.4561879600558178,0.06873717321168976,0.6933205503850062,0.7030922116393936,0.009771661254387443,0.6728695359467851,0.4730893301735976,0.04,0.03,0.05,2,0.2633045578487334,0.83,0.19529076479076468,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,7,20875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.4746226453195298,0.08717185847540176,0.6933205503850062,0.7137271208314327,0.020406570446426575,0.6878071418394686,0.49090661103238076,0.01,0.01,0.01,1,0.2721885408067251,0.8233333333333334,0.21952164502164487,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_025,0,13876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.4990005139806947,0.11154972713656669,0.6933205503850062,0.759047906215962,0.06572735583095579,0.6987369177732782,0.5303747944316016,0.0,0.0,0.0,0,0.5047187728479503,0.66,0.26127561327561327,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,1,14876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.522490175698874,0.13503938885474598,0.6933205503850062,0.767316334892423,0.07399578450741684,0.7171529032423433,0.5502831372733753,0.0,0.0,0.0,0,0.5300153336243808,0.6533333333333333,0.2803730158730156,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,2,15876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.5010322176033787,0.11358143075925065,0.6933205503850062,0.7499965260035448,0.056675975618538654,0.7030799703734586,0.5273075352827692,0.0,0.0,0.0,0,0.4665689977510988,0.69,0.2794365079365077,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,3,16876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.49118390641417725,0.10373311957004921,0.6933205503850062,0.7482080197577007,0.05488746937269451,0.6950670660752045,0.5200547531069236,0.0,0.0,0.0,0,0.46453706944124257,0.6933333333333334,0.27825468975468953,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,4,17876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.5181239072009127,0.1306731203567847,0.6933205503850062,0.7705848013942257,0.07726425100921952,0.7133037492935191,0.549661027983103,0.0,0.0,0.0,0,0.4866365089612183,0.6866666666666666,0.2868730158730155,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,5,18876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.49927762664026404,0.111826839796136,0.6933205503850062,0.7546583276329399,0.06133777724793377,0.6996320798688782,0.5279831753522031,0.0,0.0,0.0,0,0.4520425441293988,0.6966666666666667,0.28572222222222204,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,6,19876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.514515004255263,0.12706421741113494,0.6933205503850062,0.7556691181553249,0.06234856777031872,0.7138678752811165,0.5394479077930968,0.0,0.0,0.0,0,0.4428006493537625,0.7133333333333334,0.2756666666666664,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_025,7,20876,8.0,0.5,0.02,0.45,0.05,0.95,0.45,0.5,0.04,20,0.3,True,0.38745078684412804,0.5203747428924155,0.13292395604828744,0.6933205503850062,0.7653505560635551,0.07203000567854889,0.7170655832888869,0.5488065429041871,0.0,0.0,0.0,0,0.4775633388747674,0.6933333333333334,0.2935079365079364,strong,moderate,rare,strong,weak,broad,moderate,weak,moderate,moderate,moderate
search_026,0,13877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5862419599079928,0.19879117306386473,0.6933205503850062,0.8144920664903066,0.12117151610530041,0.7603810862055872,0.6193243622237327,0.0,0.0,0.0,0,0.5820657334681083,0.6466666666666666,0.3829999999999998,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,1,14877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5993624105321448,0.21191162368801675,0.6933205503850062,0.8245985964792881,0.13127804609428195,0.7684452517685126,0.6336588760794887,0.0,0.0,0.0,0,0.5858832403049972,0.6466666666666666,0.38670634920634905,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,2,15877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5801065313700416,0.1926557445259136,0.6933205503850062,0.8071599949760251,0.11383944459101891,0.7575848052499858,0.6114921475994916,0.0,0.0,0.0,0,0.5736625562815441,0.6466666666666666,0.3898095238095236,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,3,16877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5985921971681919,0.21114141032406386,0.6933205503850062,0.8231394420228149,0.1298188916378087,0.7686816640121115,0.6327321960080983,0.0,0.0,0.0,0,0.5816367647858985,0.6466666666666666,0.38095238095238093,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,4,17877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5900544677327749,0.2026036808886469,0.6933205503850062,0.8211186625287825,0.12779811214377634,0.7607823334594812,0.6246925721257754,0.0,0.0,0.0,0,0.5860543982830336,0.6466666666666666,0.36642857142857127,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,5,18877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5807113068312953,0.1932605199871673,0.6933205503850062,0.8084263364022234,0.11510578601721722,0.7579430203200243,0.6127410991189531,0.0,0.0,0.0,0,0.5809414233193118,0.6466666666666666,0.361222222222222,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,6,19877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.5920877175205801,0.20463693067645206,0.6933205503850062,0.817825330637183,0.12450478025217682,0.764708879606637,0.6253982923054877,0.0,0.0,0.0,0,0.5811608620127342,0.6466666666666666,0.3722619047619047,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_026,7,20877,4.0,1.5,0.02,0.1,0.05,0.3,0.45,6.0,0.04,40,0.3,True,0.38745078684412804,0.6138324694955106,0.2263816826513826,0.6933205503850062,0.8365454624350556,0.1432249120500494,0.7775565684175599,0.6504614190962826,0.0,0.0,0.0,0,0.5990453142281511,0.6466666666666666,0.3944285714285714,moderate,strong,rare,weak,weak,narrow,moderate,strong,moderate,infrequent,moderate
search_027,0,13878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.63789138627624,0.25044059943211194,0.6933205503850062,0.8188185162299646,0.12549796584495843,0.7999416010220558,0.6550069948195021,0.04,0.04,0.04,1,0.5229791870736729,0.68,0.3838412698412697,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,1,14878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.5472481788715509,0.15979739202742282,0.6933205503850062,0.7742954692910149,0.08097491890600872,0.7384122508185669,0.5717492602777968,0.1,0.1,0.1,1,0.4244619714490791,0.73,0.4011587301587298,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,2,15878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.5530024769318572,0.1655516900877292,0.6933205503850062,0.7946860596635276,0.10136550927852139,0.7343269045734678,0.5835593543004044,0.03,0.03,0.03,1,0.539124618261311,0.65,0.37114285714285705,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,3,16878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.46350264618166426,0.07605185933753622,0.6933205503850062,0.7510335273142054,0.05771297692919919,0.6598932570793654,0.4956019605151755,0.02,0.02,0.02,1,0.5371467285905325,0.6233333333333333,0.3891507936507936,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,4,17878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.5596400512893084,0.17218926444518035,0.6933205503850062,0.7931941011243696,0.09987355073936344,0.7399973613090394,0.5869615418379288,0.07,0.07,0.07,1,0.5061439937782164,0.68,0.3851984126984127,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,5,18878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.5822426657479799,0.19479187890385186,0.6933205503850062,0.798441755822695,0.10512120543768888,0.7594588415135646,0.6063836508931604,0.06,0.06,0.06,1,0.505462760957669,0.6866666666666666,0.3931269841269841,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,6,19878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.5577432900586419,0.17029250321451384,0.6933205503850062,0.7798632171763907,0.08654266679138456,0.7416816047367466,0.5784102023905474,0.04,0.04,0.04,1,0.5230718545337688,0.6633333333333333,0.3848253968253969,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_027,7,20878,8.0,0.5,0.1,0.1,0.35,0.55,0.65,0.5,0.04,40,0.3,True,0.38745078684412804,0.583809609622022,0.19635882277789396,0.6933205503850062,0.8004540320674585,0.10713348168245229,0.7603327927151817,0.6086114496419783,0.07,0.07,0.07,1,0.5185694599331842,0.68,0.37841269841269826,strong,moderate,moderate,weak,strong,moderate,responsive,weak,moderate,infrequent,moderate
search_028,0,13879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.48696418143893605,0.09951339459480801,0.6933205503850062,0.7327953922024641,0.03947484181745797,0.6958319631301023,0.5099024563289339,0.02,0.02,0.02,1,0.6227034043194218,0.5766666666666667,0.44478571428571434,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,1,14879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.48253489187286436,0.09508410502873632,0.6933205503850062,0.7273410442249687,0.03402049383996253,0.6923317865890756,0.5035613246078364,0.01,0.01,0.01,1,0.5874132217397222,0.6,0.4489047619047618,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,2,15879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.4681505500026767,0.08069976315854865,0.6933205503850062,0.7140750590290607,0.02075450864405448,0.6818165266996372,0.48686817655003256,0.0,0.0,0.0,0,0.5960683701066718,0.5833333333333334,0.4524285714285716,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,3,16879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.4725190614959976,0.08506827465186956,0.6933205503850062,0.7209775182056289,0.02765696782062277,0.6854860001922881,0.49421999518333914,0.02,0.02,0.02,1,0.5817855156286622,0.5966666666666667,0.45394444444444454,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,4,17879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.47402239220885584,0.0865716053647278,0.6933205503850062,0.7158387582430629,0.022518207858056694,0.6870249697305642,0.4917991012139049,0.0,0.0,0.0,0,0.6074512438918859,0.5766666666666667,0.44063492063492077,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,5,18879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.4845535455116845,0.09710275866755647,0.6933205503850062,0.7351089243765581,0.041788373991551886,0.6913515464479194,0.5082186916754,0.0,0.0,0.0,0,0.6161752433350652,0.58,0.44869841269841276,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,6,19879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.45966914878847404,0.072218361944346,0.6933205503850062,0.7087840066904961,0.015463456305489953,0.6760697634356526,0.4791874357302177,0.01,0.01,0.01,1,0.6075640090400547,0.5633333333333334,0.4634523809523812,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_028,7,20879,1.0,1.5,0.1,0.25,0.05,0.55,0.45,0.5,0.01,40,0.3,True,0.38745078684412804,0.486160921651236,0.09871013480710794,0.6933205503850062,0.7339560356686332,0.04063548528362704,0.6944850398253941,0.5097214866614191,0.02,0.02,0.04,3,0.6129165433845325,0.5766666666666667,0.4436428571428571,weak,strong,moderate,moderate,weak,moderate,moderate,weak,slow,infrequent,moderate
search_029,0,13880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5784341749702124,0.1909833881260844,0.6933205503850062,0.7779671277013376,0.0846465773163314,0.7603487174398363,0.5915263077580654,0.05,0.04,0.06,2,0.013823654209172255,1.0,0.13422943722943714,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,1,14880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5857307532943298,0.19827996645020174,0.6933205503850062,0.7812330516230681,0.08791250123806194,0.7651827048149176,0.5977860195317514,0.0,0.0,0.0,0,0.013143551323181492,1.0,0.12319430569430562,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,2,15880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5845200207895163,0.19706923394538822,0.6933205503850062,0.7825903920261977,0.08926984164119156,0.764290917555083,0.5981267287914949,0.05,0.04,0.06,2,0.02512494288746505,0.9933333333333333,0.14284776334776336,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,3,16880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5753704851676059,0.18791969832347788,0.6933205503850062,0.7732594777982884,0.07993892741328223,0.7596552568883166,0.5874106272481843,0.04,0.04,0.04,1,0.021170645787027216,0.9966666666666667,0.10426262626262627,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,4,17880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5910476729707934,0.20359688612666538,0.6933205503850062,0.7863684593535786,0.0930479089685724,0.7685877916680327,0.6043931976119601,0.02,0.02,0.02,1,0.02112297192169179,0.9966666666666667,0.15606709956709952,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,5,18880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5895928493032927,0.20214206245916466,0.6933205503850062,0.7838613760495652,0.09054082566455901,0.7693830972321736,0.603089693305688,0.03,0.03,0.03,1,0.018023723461522274,0.9966666666666667,0.13587301587301578,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,6,19880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5908463122707341,0.2033955254266061,0.6933205503850062,0.7843251620435795,0.09100461165857332,0.7690695332184099,0.6032005862643094,0.02,0.02,0.02,1,0.012925326365801846,1.0,0.12931962481962478,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_029,7,20880,4.0,0.5,0.02,0.1,0.35,0.55,0.65,3.0,0.1,10,0.5,True,0.38745078684412804,0.5746425768487324,0.1871917900046044,0.6933205503850062,0.7767752935173708,0.08345474313236467,0.7589954561587108,0.5895689182360333,0.05,0.05,0.05,1,0.022142023344695123,0.9966666666666667,0.12330808080808081,moderate,moderate,rare,weak,strong,moderate,responsive,moderate,rapid,frequent,strong
search_030,0,13872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.5067795870008819,0.11932880015675384,0.6933205503850062,0.7399786458946139,0.046658095509607755,0.7089231357566323,0.5245879820405563,0.0,0.0,0.0,0,0.06955131261508422,0.9666666666666667,0.23235497835497834,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,1,14872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.5204917145122582,0.13304092766813014,0.6933205503850062,0.7455635783157109,0.05224302793070468,0.7202051884893531,0.5369587574516631,0.0,0.0,0.0,0,0.06962411607248946,0.9666666666666667,0.23879725829725815,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,2,15872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.5121247147792378,0.12467392793510979,0.6933205503850062,0.7384988222740033,0.045178271888997146,0.7143405548435084,0.527539658454489,0.01,0.01,0.01,1,0.054650491169565996,0.98,0.2289444444444443,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,3,16872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.5201394723442191,0.13268868550009105,0.6933205503850062,0.7496557826608832,0.056335232275877,0.7187202057953299,0.5387927583896891,0.0,0.0,0.0,0,0.0780940349243518,0.9666666666666667,0.22751803751803734,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,4,17872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.48624874491902714,0.0987979580748991,0.6933205503850062,0.7195007600196125,0.026180209634606322,0.6954955995906376,0.5004096124957598,0.0,0.0,0.0,0,0.05381760551644283,0.9666666666666667,0.22359090909090895,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,5,18872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.4838202246850715,0.09636943784094348,0.6933205503850062,0.723444187267826,0.030123636882819826,0.6929118248624592,0.501283031985888,0.0,0.0,0.0,0,0.08099436518089655,0.9666666666666667,0.22947402597402586,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,6,19872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.5186788964577852,0.13122810961365716,0.6933205503850062,0.744345333839273,0.051024783454266864,0.7181412231114938,0.5345450684606686,0.0,0.0,0.0,0,0.07420417450252816,0.9666666666666667,0.22157203907203896,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_030,7,20872,8.0,1.5,0.35,0.25,0.35,0.3,0.65,6.0,0.04,10,0.3,True,0.38745078684412804,0.49960954616969816,0.11215875932557012,0.6933205503850062,0.7331317899929545,0.0398112396079483,0.7047316742667782,0.5166611938199348,0.01,0.01,0.01,1,0.06655496151975115,0.9733333333333334,0.22501282051282043,strong,strong,high,moderate,strong,narrow,responsive,strong,moderate,frequent,moderate
search_031,0,13873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5552195845287999,0.1677687976846719,0.6933205503850062,0.7800549168454359,0.08673436646042976,0.7427582419644416,0.5793922186718347,0.0,0.0,0.0,0,0.6469710288349678,0.5866666666666667,0.4407380952380955,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,1,14873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.565664043862273,0.17821325701814494,0.6933205503850062,0.7926775592295694,0.09935700884456322,0.7491577645864282,0.5938405483102502,0.0,0.0,0.0,0,0.6584330376458306,0.5866666666666667,0.45759523809523833,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,2,15873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5493934502574774,0.1619426634133494,0.6933205503850062,0.7818924744676385,0.08857192408263237,0.7359467842190358,0.5754312521895232,0.0,0.0,0.0,0,0.6364739027001448,0.5866666666666667,0.449547619047619,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,3,16873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5656553694423262,0.17820458259819816,0.6933205503850062,0.7893991308568893,0.09607858047188311,0.7498418998342353,0.591924544009224,0.0,0.0,0.0,0,0.6507038190838959,0.5866666666666667,0.445,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,4,17873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.559550856717243,0.172100069873115,0.6933205503850062,0.784739369095973,0.0914188187109668,0.745691718378687,0.5851736486205827,0.0,0.0,0.0,0,0.6473818653945399,0.5866666666666667,0.4440000000000001,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,5,18873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5748467484209445,0.18739596157681648,0.6933205503850062,0.7978588005723583,0.10453825018735208,0.7553423952707163,0.6026565775121459,0.0,0.0,0.0,0,0.6633240976494759,0.5866666666666667,0.45076190476190475,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,6,19873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5620158900906884,0.17456510324656038,0.6933205503850062,0.7867755040739918,0.0934549536889856,0.747153400189318,0.5878419930545475,0.0,0.0,0.0,0,0.6443207059413698,0.5866666666666667,0.44309523809523804,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_031,7,20873,4.0,0.5,0.02,0.25,0.05,0.3,0.65,6.0,0.01,40,0.5,True,0.38745078684412804,0.5413027254204126,0.15385193857628454,0.6933205503850062,0.778929290381875,0.0856087399968688,0.7310203729639531,0.5694131803675055,0.0,0.0,0.0,0,0.6354136780723113,0.5866666666666667,0.4457936507936507,moderate,moderate,rare,moderate,weak,narrow,responsive,strong,slow,infrequent,strong
search_032,0,13874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5799824901016654,0.19253170325753732,0.6933205503850062,0.7994097370309948,0.10608918664598865,0.7593076893343296,0.6069979602563688,0.0,0.0,0.0,0,0.6459866187797797,0.5966666666666667,0.41045238095238096,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,1,14874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5757773236874109,0.18832653684328282,0.6933205503850062,0.8036234405981489,0.11030289021314277,0.7551685426862997,0.6068711425050543,0.0,0.0,0.0,0,0.6358256232469264,0.61,0.41019841269841256,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,2,15874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5813595798893405,0.19390879304521247,0.6933205503850062,0.8068404682002808,0.1135199178152746,0.7592053877745423,0.6125576305321874,0.0,0.0,0.0,0,0.6728099974560936,0.5866666666666667,0.403904761904762,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,3,16874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5997925821859019,0.2123417953417739,0.6933205503850062,0.8159854083092284,0.12266485792422221,0.7715029259623988,0.6295351300531924,0.0,0.0,0.0,0,0.6693646435674454,0.59,0.43241269841269847,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,4,17874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.6048837564453495,0.2174329696012215,0.6933205503850062,0.8217076077999715,0.12838705741496537,0.7745231224739275,0.6364315421538154,0.0,0.0,0.0,0,0.667956244836151,0.5966666666666667,0.4177619047619048,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,5,18874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5823217104163955,0.19487092357226743,0.6933205503850062,0.8026445929376806,0.10932404255267447,0.7600923316105628,0.6100840001006127,0.0,0.0,0.0,0,0.6622852365007863,0.59,0.3928333333333335,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
